Code Client;Civilite;Nom;Prenom;Adresse1;CodePostal;Commune;Date Naissance;Date entrée en relation;Email;Twitter;facebook;Klout;Points;AppMobile;Magasin;Newsletter;score parfums BIO;score soleil des iles
2276140;Mme;MORELLON;KARIMA;LE THOUR BAT D 5;83160;LA VALETTE DU VAR;26-févr-89;15-oct-15;KARIMA.MORELLON@gmail.com;http://twitter.com/KARIMA.MORELLON;MORELLON@facebook.fr;2;41;0;Wagram;0;0;0
2274186;;BARSE;;21 CHEMIN DU PARTEGAL   L;83160;LA VALETTE;20-janv-77;15-sept-16;.BARSE@free.fr;http://twitter.com/.BARSE;BARSE@facebook.fr;36;30;0;Montparnasse;0;0;1
2274375;Mme;ROSIER;DOMINIQUE;6 LES MAS DE BAUDOUVIN;83160;LA VALETTE DU VAR;17-mai-69;25-mars-15;ROSIER@yahoo.fr;http://twitter.com/ROSIER;;24;0;0;Montparnasse;0;1;1
2274460;Mr;OHANESSIAN;CHRISTIAN;2158 ROUTE DE TOURRIS;83160;LA VALETTE DU VAR;26-nov-76;02-nov-16;OHANESSIAN@yahoo.fr;;;33;62;0;Montparnasse;0;0;0
2274489;Mme;WOLTER;MARIE-YVETTE;LES OISEAUX 3 A AV;83160;LA VALETTE DU VAR;24-août-81;01-mars-15;WOLTER@yahoo.fr;;WOLTER@facebook.fr;42;4;0;Montparnasse;0;0;1
2274495;Mme;KHEMIS;Fabiennen;CHEMIN DU ROBERTI;83160;LA VALETTE DU VAR;25-févr-81;24-janv-15;KHEMIS@yahoo.fr;;KHEMIS@facebook.fr;17;155;0;Wagram;0;1;1
2274530;Mlle;BERTHIER;Julie;;83160;LA VALETTE;04-févr-76;28-août-15;Julie_BERTHIER@outlook.fr;;BERTHIER@facebook.fr;38;195;0;Montparnasse;0;1;1
2274531;Mme;ROBERTI;Simonetta;LOGIS PROVENCAL AV P PICA;83160;LA VALETTE DU VAR;11-sept-81;28-août-15;ROBERTI@yahoo.fr;http://twitter.com/Simonetta.ROBERTI;;6;20;0;Montparnasse;0;0;0
2274543;Mme;AMIRI;SILVIA;138 ALLEE DES FAUVETTE;83160;LA VALETTE;09-mars-65;19-janv-16;AMIRI@yahoo.fr;;SILVIA.AMIRI@facebook.com;18;148;0;Montparnasse;0;0;0
2274544;Mme;FRILOUX;Nicole;;83160;LA VALETTE DU VAR;14-mars-89;24-mai-15;FRILOUX@yahoo.fr;http://twitter.com/FRILOUX;;113;12;1;Montparnasse;0;1;0
2274582;Mme;POLET RICQUE;Evelyne;HLM LE TOUAR BAT B2;83160;LA VALETTE DU VAR;21-oct-82;05-juil-16;Evelyne.POLET RICQUE@gmail.com;;POLET RICQUE@facebook.fr;10;69;0;Montparnasse;0;1;1
2274591;Mme;AURAY;NICOLE;11 IMPASSE LOUIS IMBERT;83160;LA VALETTE DU VAR;14-oct-98;28-août-15;NICOLE.AURAY@free.fr;http://twitter.com/NICOLE.AURAY;AURAY@facebook.fr;22;105;0;Montparnasse;0;0;1
2274723;Mr;PIRIZ;LAURENT;AV AMIRAL JEAN PAUL OROSCO;83160;LA VALETTE DU VAR;10-août-84;26-déc-15;LAURENT.PIRIZ@free.fr;http://twitter.com/PIRIZ;;25;26;1;Montparnasse;0;1;1
2274853;Mme;LAUGIER;Josee;HLM LES CRAUS ENTREE A 19;83160;LA VALETTE;15-août-86;04-août-15;Josee_LAUGIER@outlook.fr;;LAUGIER@facebook.fr;35;57;0;Montparnasse;0;1;0
2274924;Mme;PRIVAT;Marion;RES LA TREILLE BAT B;83160;LA VALETTE;25-oct-84;16-août-15;Marion.PRIVAT@free.fr;http://twitter.com/Marion.PRIVAT;;34;37;0;Montparnasse;0;1;0
2274929;Mme;VERGER;Micheline;QUART DES CHABERTES;83160;LA VALETTE;14-avr-90;15-oct-15;Micheline.VERGER@gmail.com;;VERGER@facebook.fr;29;58;0;Montparnasse;0;0;1
2248723;Mme;BENEDETTI;Nicole;106;83160;LA VALETTE;02-janv-99;07-janv-16;Nicole.BENEDETTI@free.fr;;;36;29;0;Montparnasse;0;0;0
2248733;Mlle;LHOMME;Christine;CHEMIN DU FUMEOU;83160;LA VALETTE;15-déc-82;17-févr-15;Christine.LHOMME@gmail.com;http://twitter.com/LHOMME;;44;45;0;Wagram;1;0;0
2248769;Mme;COUILLARD;Laetitia;;83160;LA VALETTE DU VAR;26-juin-78;09-oct-16;COUILLARD@yahoo.fr;;COUILLARD@facebook.fr;14;95;0;Montparnasse;0;0;1
2248926;Mr;ANDRE;Jean Jacques;15 ALLEE BEAUSOLEIL;83160;LA VALETTE DU VAR;24-mars-89;05-juil-16;Jean Jacques.ANDRE@gmail.com;http://twitter.com/Jean Jacques.ANDRE;;41;142;0;Montparnasse;0;1;1
2273558;Mme;FORTUNY;PIERRETTE;AVENUE PABLO PICASSO;83160;LA VALETTE DU VAR;18-juil-77;18-avr-15;PIERRETTE_FORTUNY@outlook.fr;http://twitter.com/PIERRETTE.FORTUNY;FORTUNY@facebook.fr;20;41;0;Montparnasse;0;1;0
2332107;Mlle;GUILLET;Elisabeth;3 RUE STE URSULE;83170;BRIGNOLES;09-oct-90;24-janv-15;GUILLET@yahoo.fr;http://twitter.com/Elisabeth.GUILLET;Elisabeth.GUILLET@facebook.com;14;67;0;Montparnasse;0;0;0
2307834;Mme;LARIDAN;Michele;5 LOTISSEMENT LE CHATEAU;83170;CAMPS LA SOURCE;03-juin-96;14-nov-16;LARIDAN@yahoo.fr;http://twitter.com/LARIDAN;LARIDAN@facebook.fr;42;121;0;Montparnasse;0;1;0
2310272;Mme;GALOUSTIANE;Isabelle;IMPASSE DU COURS;83170;TOURVES;26-avr-86;12-avr-16;Isabelle.GALOUSTIANE@free.fr;http://twitter.com/Isabelle.GALOUSTIANE;GALOUSTIANE@facebook.fr;15;63;0;Montparnasse;0;1;1
2295662;Mme;GOMES;ANNIE;DOMAINE DE L EOUVIERE;83170;LA CELLE;13-sept-85;05-juil-16;ANNIE.GOMES@free.fr;;ANNIE.GOMES@facebook.com;16;4;0;Wagram;0;1;0
2274160;Mme;DESPRES;CORINNE;49 RUE AMBROISE CROIZAT;83170;TOURVES;17-juil-65;09-oct-16;DESPRES@yahoo.fr;http://twitter.com/CORINNE.DESPRES;;9;130;1;Montparnasse;0;1;0
2274162;Mlle;VARISELLAZ;Sophie;LES JARDIN D ALICE A3;83170;BRIGNOLES;12-mai-86;29-juin-15;VARISELLAZ@yahoo.fr;http://twitter.com/VARISELLAZ;;23;26;0;Montparnasse;0;0;0
2248708;Mme;DE SAUSSURE;Valerie;LOT LE PLEIN SOLEIL QUART;83170;CAMPS LA SOURCE;03-janv-89;12-févr-16;Valerie.DE SAUSSURE@icloud.com;;DE SAUSSURE@facebook.fr;61;8;0;Montparnasse;0;0;1
2318979;Mlle;DESHOUILLERES;Sarah;CHEMIN DES CAPUCINES;83190;OLLIOULES;17-juin-75;23-juil-15;Sarah.DESHOUILLERES@icloud.com;;Sarah.DESHOUILLERES@facebook.com;11;217;0;Montparnasse;0;1;0
2308057;Mme;MAZZARA;Priscille;;83190;OLLIOULES;18-avr-70;17-juin-15;Priscille.MAZZARA@gmail.com;;MAZZARA@facebook.fr;10;9;0;Montparnasse;0;0;0
2275020;Mme;PLESS;Edyta;;83190;OLLIOULES;21-sept-96;25-mars-15;PLESS@yahoo.fr;;PLESS@facebook.fr;46;30;1;Montparnasse;0;1;0
3254645;Mme;DIAZ;VALERIE;AVE DU GAL GOURAUD;83200;TOULON;12-janv-85;17-févr-15;DIAZ@yahoo.fr;;VALERIE.DIAZ@facebook.com;28;79;0;Montparnasse;0;1;0
2364033;Mme;FRANCESCHI;Sabine;166 CHEMIN DU PILON;83200;LE REVEST;08-août-88;19-janv-16;FRANCESCHI@yahoo.fr;http://twitter.com/FRANCESCHI;FRANCESCHI@facebook.fr;10;97;0;Wagram;0;1;0
2361590;Mme;RIBEIRO;Isabelle;;83200;TOULON;24-févr-95;24-mai-15;Isabelle_RIBEIRO@outlook.fr;http://twitter.com/RIBEIRO;Isabelle.RIBEIRO@facebook.com;5;105;0;Montparnasse;0;0;1
2371049;Mme;FINOEL;Odile;274 RUE JEAN AYRAL;83200;TOULON;10-mars-93;17-juil-16;Odile.FINOEL@free.fr;;;50;98;0;Montparnasse;0;0;0
2391689;Mme;CHARTIER;Madeleine;1268 RTE DU GENERAL DE;83200;LE REVEST LES EAUX;01-janv-58;03-sept-16;CHARTIER@yahoo.fr;http://twitter.com/CHARTIER;CHARTIER@facebook.fr;22;186;0;Montparnasse;0;0;0
2324588;Mme;JUBIN;Claudine;383 CHEMIN DE LA BOSQUETTE;83200;TOULON;23-déc-87;21-oct-16;Claudine.JUBIN@gmail.com;http://twitter.com/JUBIN;JUBIN@facebook.fr;6;204;0;Montparnasse;0;1;0
2327436;Mme;DE CHALONGE;Candida;LES BALCONS DU BAOU 431 I;83200;TOULON;01-avr-83;18-mai-16;Candida.DE CHALONGE@free.fr;;DE CHALONGE@facebook.fr;10;159;0;Wagram;0;0;0
2329987;Mlle;LACROIX;Isabelle;16 AV AUGUSTE BLANQUI;83200;TOULON;13-sept-90;29-juin-15;LACROIX@yahoo.fr;http://twitter.com/Isabelle.LACROIX;;7;2;0;Wagram;0;0;0
2305291;Mlle;LEMEUR;Veronique;198 ANC CHE DE LA VALETTE;83200;TOULON;10-mai-79;31-mars-16;LEMEUR@yahoo.fr;;;32;89;0;Montparnasse;0;0;1
2315392;Mme;COUFFIN;Marie;241 ANCIEN DE LA VALETTE;83200;TOULON;22-janv-81;12-mai-15;Marie_COUFFIN@outlook.fr;;COUFFIN@facebook.fr;2;17;0;Montparnasse;0;1;0
2315476;Mlle;GUILHEM DUCLEON;Claudine;2639 COR M ESCARTEFIGUE;83200;TOULON;27-avr-66;14-déc-15;GUILHEM DUCLEON@yahoo.fr;;;41;141;0;Montparnasse;0;1;1
2304406;Mme;KHALFALLAH;GENEVIEVE;;83200;TOULON;15-août-91;27-oct-15;GENEVIEVE_KHALFALLAH@outlook.fr;;;43;31;0;Montparnasse;1;1;0
2304544;Mlle;THOMAS;Muriel;33 RUE PIERRE REYNIER;83200;TOULON;15-mars-97;21-sept-15;Muriel.THOMAS@icloud.com;http://twitter.com/THOMAS;;11;14;0;Montparnasse;0;0;0
2304813;Mme;WALTHER;ELISABETH;VIEUX CH DE LA RIPELLE;83200;LE REVEST;20-juin-67;09-sept-15;WALTHER@yahoo.fr;;WALTHER@facebook.fr;20;68;0;Montparnasse;0;0;0
2304939;Mlle;MEQUIGNON;PAULINE;;83200;TOULON;08-mai-86;26-déc-15;PAULINE.MEQUIGNON@gmail.com;http://twitter.com/PAULINE.MEQUIGNON;MEQUIGNON@facebook.fr;54;104;0;Montparnasse;0;1;0
2304968;Mme;PROSPER;MONIQUE;LE PLESSIS BAT B2 410 CH;83200;TOULON;21-nov-81;20-nov-15;PROSPER@yahoo.fr;;;40;126;0;Montparnasse;0;1;1
2275791;Mme;DE LA TAILLE;Marie Noelle;LES FLORALIES CH DE FORGE;83200;TOULON;10-avr-76;06-avr-15;Marie Noelle_DE LA TAILLE@outlook.fr;;Marie Noelle.DE LA TAILLE@facebook.com;50;190;1;Montparnasse;1;0;1
2276306;Mme;CAPELLE;Ghislaine;RUE DAVID;83200;TOULON;09-déc-80;19-janv-16;Ghislaine.CAPELLE@gmail.com;http://twitter.com/CAPELLE;CAPELLE@facebook.fr;8;177;0;Montparnasse;0;0;0
2276339;Mlle;MATHIS;Nathalie;305 COR M ESCARTEFIGUE;83200;TOULON;17-mars-83;12-mai-15;Nathalie.MATHIS@free.fr;;Nathalie.MATHIS@facebook.com;29;66;0;Montparnasse;0;0;1
2276387;Mlle;LIABOEUF;Delphine;TRAVERSE DE LA LUZERNE;83200;LE REVEST LES EAUX;09-mai-71;28-août-15;LIABOEUF@yahoo.fr;http://twitter.com/LIABOEUF;LIABOEUF@facebook.fr;111;148;0;Montparnasse;0;1;1
2295452;Mme;GAILLARD;Rosine;348 RUE DE MONTSERRAT;83200;TOULON;10-déc-92;24-mai-15;GAILLARD@yahoo.fr;http://twitter.com/GAILLARD;Rosine.GAILLARD@facebook.com;16;46;0;Montparnasse;0;0;0
2295574;Mme;WILS;Yvette;LES CIGALONS;83200;TOULON;15-nov-95;05-juin-15;WILS@yahoo.fr;;;145;11;0;Montparnasse;0;1;1
2303988;Mlle;DIALLO;Severine;32 CH MAS SOLITUDE;83200;TOULON;03-juil-73;06-mai-16;Severine.DIALLO@free.fr;http://twitter.com/Severine.DIALLO;Severine.DIALLO@facebook.com;18;150;0;Montparnasse;0;0;1
2304073;Mme;DOUGUET;PAULETTE;239 CH DE LA CARRAIRE;83200;TOULON;17-mars-89;11-juin-16;DOUGUET@yahoo.fr;;DOUGUET@facebook.fr;4;92;1;Montparnasse;0;1;1
2304091;Mme;THOMASSIGNY;Candise;LE MONT JOIE BT C 48 AV;83200;TOULON;26-nov-90;04-août-15;Candise.THOMASSIGNY@gmail.com;http://twitter.com/THOMASSIGNY;THOMASSIGNY@facebook.fr;54;4;0;Montparnasse;0;0;1
2304176;Mme;LETOURNEUR;Christina;;83200;TOULON;17-mai-98;14-nov-16;Christina_LETOURNEUR@outlook.fr;;LETOURNEUR@facebook.fr;42;71;0;Montparnasse;0;0;0
2304187;Mr;CHAN;Laurent;;83200;TOULON;20-mars-90;08-nov-15;Laurent.CHAN@free.fr;http://twitter.com/CHAN;CHAN@facebook.fr;44;105;0;Montparnasse;0;1;0
2304733;Mme;IGNACCHETTI;VALERIE;91 BD AMIRAL JEAN VENCE;83200;TOULON;01-oct-86;14-déc-15;VALERIE_IGNACCHETTI@outlook.fr;;IGNACCHETTI@facebook.fr;10;40;0;Montparnasse;0;0;0
2275028;Mme;LESSENT;Veronique;239 CHM DE LA CARRAIRE;83200;TOULON;18-janv-98;29-juil-16;Veronique_LESSENT@outlook.fr;;Veronique.LESSENT@facebook.com;43;26;0;Montparnasse;0;1;1
2275377;Mme;PRIEN;VERONIQUE;1247 ROUTE DU FARON;83200;TOULON;05-févr-83;10-août-16;VERONIQUE.PRIEN@free.fr;;VERONIQUE.PRIEN@facebook.com;9;116;0;Montparnasse;0;1;1
2275484;Mme;MANDRACCHIA;Jerome;LE ST BENOIT E A 144;83200;TOULON;12-févr-84;29-juil-16;Jerome_MANDRACCHIA@outlook.fr;;MANDRACCHIA@facebook.fr;78;23;0;Montparnasse;0;0;0
2275586;Mme;BUNTING;Beatrice;141 RUE MARECHAL FOCH;83200;LE REVEST;02-juin-78;03-sept-16;Beatrice_BUNTING@outlook.fr;http://twitter.com/BUNTING;;100;138;0;Montparnasse;0;0;1
2276182;Mme;CHERON;Jackie;;83200;LE REVEST;20-août-81;27-sept-16;Jackie_CHERON@outlook.fr;;CHERON@facebook.fr;13;47;0;Wagram;0;1;1
2274261;Mlle;JUNG;WAFFA;;83200;TOULON;21-juin-85;19-janv-16;WAFFA.JUNG@gmail.com;;;20;167;0;Montparnasse;0;1;0
2274290;Mme;SOREL;Idrissa;1239 CHEMIN DE FONTANIEU;83200;LE REVEST LES EAUX;03-mars-78;12-avr-16;Idrissa.SOREL@icloud.com;http://twitter.com/SOREL;Idrissa.SOREL@facebook.com;0;115;0;Montparnasse;0;1;1
2274517;Mlle;ARANJO;MAGALI;123 CHEM B FLORENT;83200;TOULON;03-sept-80;06-mai-16;MAGALI_ARANJO@outlook.fr;;ARANJO@facebook.fr;62;57;0;Montparnasse;0;1;0
2274535;Mme;MARMU;Gaetane;16 RUE FIRMIN CAUVIN;83200;TOULON;28-avr-80;07-janv-16;MARMU@yahoo.fr;http://twitter.com/MARMU;MARMU@facebook.fr;16;28;0;Montparnasse;0;1;1
2275212;Mme;DUFFAU;Yvette;;83200;TOULON;16-juin-92;29-juin-15;Yvette.DUFFAU@gmail.com;;;48;20;0;Montparnasse;0;1;0
2273544;Mme;DESLAURIERS;Virginie;185 AV EMILE FABBRE;83200;TOULON;09-mai-77;21-sept-15;Virginie.DESLAURIERS@gmail.com;;;30;46;0;Montparnasse;0;1;1
2361690;Mme;MIQUET;Paulette;547 CH DE GUIRAN;83210;SOLLIES TOUCAS;20-juin-94;09-oct-16;Paulette.MIQUET@free.fr;http://twitter.com/MIQUET;MIQUET@facebook.fr;19;23;0;Montparnasse;1;1;0
2367980;Mme;BARTHEZ;Zakari;7 LOT LE RIMBAUD;83210;LA FARLEDE;01-janv-74;18-mai-16;Zakari.BARTHEZ@icloud.com;http://twitter.com/BARTHEZ;;9;13;0;Wagram;0;0;1
2324649;Mlle;CARBONEL;SABRINA;;83210;LA FARLEDE;05-juin-88;15-sept-16;CARBONEL@yahoo.fr;;;43;23;0;Montparnasse;0;0;1
2330060;Mme;EL BOURI;EVA;856 CHEMIN DU MILIEU;83210;LA FARLEDE;09-oct-75;30-mai-16;EVA.EL BOURI@free.fr;;EL BOURI@facebook.fr;50;36;0;Wagram;0;0;1
2330591;Mme;BAUDAY;SYLVIE;330 CHEMIN DES AIGUIERS;83210;SOLLIES PONT;19-févr-83;24-févr-16;SYLVIE_BAUDAY@outlook.fr;http://twitter.com/BAUDAY;BAUDAY@facebook.fr;21;153;0;Montparnasse;0;0;0
2335946;Mr;LEDUC;Gregory;;83210;BELGENTIER;26-oct-77;31-mars-16;Gregory.LEDUC@icloud.com;http://twitter.com/LEDUC;;61;28;0;Montparnasse;0;0;1
2336038;Mme;BAZIZIN;ROSE;14 RUE DE L EGALITE;83210;SOLLIES VILLE;22-nov-83;04-août-15;BAZIZIN@yahoo.fr;http://twitter.com/ROSE.BAZIZIN;;56;126;0;Wagram;0;1;0
2344680;Mme;BRAGEUL;Catherine;;83210;SOLIES PONT;19-nov-84;20-déc-16;BRAGEUL@yahoo.fr;http://twitter.com/BRAGEUL;BRAGEUL@facebook.fr;34;210;0;Montparnasse;0;1;1
2346453;Mme;BARDEY;SYLVIE;2 IMPASSE DU TAMBOURIN;83210;SOLLIES PONT;05-mai-87;03-oct-15;SYLVIE.BARDEY@free.fr;http://twitter.com/BARDEY;SYLVIE.BARDEY@facebook.com;12;38;0;Montparnasse;0;0;1
2305262;Mme;BESSE;Laure Anne;590 CHEMIN DES LAUGIERS;83210;SOLLIES PONT;26-avr-97;07-janv-16;BESSE@yahoo.fr;;Laure Anne.BESSE@facebook.com;76;42;0;Montparnasse;0;0;0
2315273;Mme;DUARTE;STEPHANIE;129 RUE SAINT DOMINIQUE;83210;LA FARLEDE;01-déc-75;10-août-16;DUARTE@yahoo.fr;;;9;49;0;Montparnasse;0;0;0
2315309;Mme;SADOK;Carolyne;68 IMPASSE DES ORANGERS;83210;LA FARLEDE;08-avr-90;06-avr-15;Carolyne.SADOK@free.fr;;SADOK@facebook.fr;13;48;0;Montparnasse;0;0;1
2315322;Mme;AMOUYAL;Stephanie;62 CHEMIN DES BLEUETS;83210;LA FARLEDE;13-sept-99;17-juin-15;AMOUYAL@yahoo.fr;http://twitter.com/Stephanie.AMOUYAL;AMOUYAL@facebook.fr;8;72;0;Montparnasse;0;1;0
2317317;Mme;BENHAMIMID;Bernadette;169 IMP DU HAM DES GRANDS;83210;LA FARLEDE;18-mai-84;19-janv-16;Bernadette.BENHAMIMID@free.fr;;Bernadette.BENHAMIMID@facebook.com;48;80;0;Montparnasse;0;1;1
2317350;Mme;RUBIO;Mangbe;LE CLOS DES GRANDS;83210;LA FARLEDE;05-août-74;16-août-15;Mangbe.RUBIO@free.fr;http://twitter.com/RUBIO;;22;40;0;Montparnasse;0;0;0
2320810;Mme;FAVRON;Monique;486 CHM DES AIGUIERS;83210;SOLLIES PONT;20-févr-80;02-déc-15;FAVRON@yahoo.fr;http://twitter.com/FAVRON;;14;61;0;Montparnasse;0;1;1
2320815;Mme;BALIQUE;Aurelie;864 CHM DU HT;83210;LA FARLEDE;18-sept-81;01-janv-17;BALIQUE@yahoo.fr;;;22;72;0;Montparnasse;0;1;0
2304324;Mme;NICOLAS;SABINE;;83210;LA FARLEDE;24-août-95;06-avr-15;SABINE.NICOLAS@free.fr;;;17;128;0;Montparnasse;0;0;0
2304478;Mme;SEMEDO MONTEIRO;Joelle;AVENUE DE L ARLESIENNE;83210;SOLLIES PONT;03-févr-66;15-oct-15;SEMEDO MONTEIRO@yahoo.fr;http://twitter.com/SEMEDO MONTEIRO;SEMEDO MONTEIRO@facebook.fr;1;143;1;Montparnasse;0;1;1
2304611;Mme;ARTHAUD;Ruslana;347 CHEMIN DU PARTEGAL;83210;LA FARLEDE;24-déc-96;21-sept-15;Ruslana.ARTHAUD@icloud.com;;;22;39;1;Montparnasse;0;0;1
2304644;Mme;POGGIO;EVELYNE;;83210;SOLLIES PONT;03-août-79;17-juin-15;EVELYNE.POGGIO@icloud.com;http://twitter.com/EVELYNE.POGGIO;POGGIO@facebook.fr;0;39;1;Montparnasse;0;0;0
2304735;Mr;OLLIER;OLIVIER;26 AVENUE DE LA REPUBLIQUE;83210;LA FARLEDE;12-déc-97;15-sept-16;OLIVIER.OLLIER@icloud.com;;OLIVIER.OLLIER@facebook.com;72;69;0;Montparnasse;1;0;0
2304745;Mme;PHILIPPOFF;MARIELLE;;83210;SOLLIES TOUCAS;23-nov-92;04-août-15;MARIELLE.PHILIPPOFF@free.fr;http://twitter.com/PHILIPPOFF;PHILIPPOFF@facebook.fr;3;2;0;Montparnasse;1;1;1
2304757;Mme;HENRY;Annie;CHANTE CIGALE;83210;LA FARLEDE;01-févr-73;05-févr-15;Annie.HENRY@icloud.com;;HENRY@facebook.fr;0;90;0;Montparnasse;0;1;1
2304900;Mlle;MANTHOULIS;MARIE LOUISE;RES LES OLIVIERS C2;83210;LA FARLEDE;17-déc-92;30-mai-16;MARIE LOUISE.MANTHOULIS@free.fr;;MANTHOULIS@facebook.fr;40;7;0;Montparnasse;0;1;1
2305034;Mme;PEYROT;Marie Christin;;83210;LA FARLEDE;07-juin-84;06-avr-15;Marie Christin_PEYROT@outlook.fr;http://twitter.com/PEYROT;Marie Christin.PEYROT@facebook.com;27;42;1;Montparnasse;0;0;0
2307901;Mme;SAAS;Isabelle;;83210;SOLLIES VILLE;18-oct-83;31-mars-16;Isabelle_SAAS@outlook.fr;http://twitter.com/Isabelle.SAAS;SAAS@facebook.fr;47;111;0;Montparnasse;0;1;1
2308050;Mme;SONNTAG;Christiane;96 CHEMIN DE LA GIRAUDE;83210;SOLLIES VILLE;28-mai-96;29-juin-15;SONNTAG@yahoo.fr;;SONNTAG@facebook.fr;20;94;0;Montparnasse;0;1;0
2308064;Mme;FOURNIAL;LILIANE;CH FERRANTU;83210;BELGENTIER;03-févr-81;06-avr-15;FOURNIAL@yahoo.fr;;FOURNIAL@facebook.fr;3;166;0;Montparnasse;0;1;0
2275850;Mme;BOUCHER;CAROLE;18 AVENUE OCTAVE  GIRARDO;83210;SOLLIES-PONT;09-oct-71;06-mai-16;BOUCHER@yahoo.fr;;BOUCHER@facebook.fr;41;4;0;Montparnasse;1;0;1
2276272;Mlle;BEGON;Beatrice;199 RUE LAVOISIER;83210;LA FARLEDE;09-sept-87;09-oct-16;BEGON@yahoo.fr;http://twitter.com/BEGON;BEGON@facebook.fr;47;57;0;Montparnasse;0;1;0
2276322;Mr;LAVERGNE;Valerie;;83210;SOLLIES PONT;01-mai-71;05-juin-15;Valerie_LAVERGNE@outlook.fr;http://twitter.com/LAVERGNE;Valerie.LAVERGNE@facebook.com;7;98;0;Montparnasse;0;0;0
2291995;Mme;NESTOR;Liliane;675 CH DES FILLOLS;83210;SOLLIES PONT;01-juil-79;04-août-15;NESTOR@yahoo.fr;;;2;111;1;Montparnasse;0;1;0
2295586;Mlle;ROSSIGNOL;Dorothee;L ALIBRAM;83210;SOLLIES VILLE;24-juil-82;14-nov-16;Dorothee.ROSSIGNOL@gmail.com;;ROSSIGNOL@facebook.fr;37;42;0;Wagram;0;1;1
2295653;Mme;VASCHE;ODILE;LE LOGIS 9;83210;SOLLIES VILLE;25-avr-96;24-avr-16;ODILE.VASCHE@free.fr;;;49;120;0;Montparnasse;0;1;0
2304092;Mlle;SIFFREDI;Nathalie;;83210;SOLLIES PONT;26-mars-90;09-sept-15;SIFFREDI@yahoo.fr;;SIFFREDI@facebook.fr;8;147;0;Montparnasse;0;1;1
2304119;Mme;CARROUR;Nicole;8 LOTISSEMENT LES MURIERS;83210;SOLLIES PONT;16-nov-85;18-mai-16;Nicole.CARROUR@free.fr;;;59;147;0;Montparnasse;1;0;1
2275064;Mlle;COPELLO;Marie Aude;24 LOT DES MICOUCOULIERS;83210;SOLLIES PONT;07-août-86;09-sept-15;COPELLO@yahoo.fr;;COPELLO@facebook.fr;53;125;0;Montparnasse;0;0;0
2275067;Mme;MASSARI;Carole;CH DU VALLON;83210;BELGENTIER;17-mars-69;27-sept-16;Carole.MASSARI@gmail.com;;;23;197;0;Montparnasse;0;0;1
2275068;Mme;JAULNEAU;BERNADETTE;LE DOMINIQUE;83210;SOLLIES PONT;14-mars-87;16-août-15;BERNADETTE.JAULNEAU@free.fr;;BERNADETTE.JAULNEAU@facebook.com;42;84;1;Montparnasse;0;0;0
2275133;Mme;ZAOUCH;Francoise;LE ST DOMINIQUE N 5;83210;LA FARLEDE;17-janv-64;30-avr-15;ZAOUCH@yahoo.fr;http://twitter.com/ZAOUCH;;109;23;0;Montparnasse;0;1;0
2275530;Mme;LECA;Maryse;10 AVENUE CHARLES BOUVANT;83210;SOLLIES PONT;28-août-77;06-mai-16;LECA@yahoo.fr;http://twitter.com/LECA;LECA@facebook.fr;172;20;0;Wagram;0;0;0
2275687;Mme;MEYER;ARMELLE;220 CHEMIN DE PIERRASCAS;83210;LA FARLEDE;08-oct-94;02-nov-16;ARMELLE_MEYER@outlook.fr;;;23;1;0;Montparnasse;0;0;1
2275710;Mme;GOUMOT;BERNADETTE;QUARTIER LES CONFERENCES;83210;BELGENTIER;17-avr-91;07-mars-16;BERNADETTE_GOUMOT@outlook.fr;;GOUMOT@facebook.fr;11;57;0;Montparnasse;0;1;1
2275976;Mr;BORDES;Michel;IMP MAS DE LA BEAUSSIERE;83210;LA FARLEDE;03-oct-91;28-août-15;Michel.BORDES@free.fr;;;80;51;0;Montparnasse;0;1;1
2276167;Mme;BRUNEL;Catherine;21 RUE DE LA CONDAMINE;83210;LA FARLEDE;22-avr-88;18-mai-16;Catherine.BRUNEL@free.fr;;;54;79;0;Montparnasse;0;1;1
2274182;Mr;BLUZAT;ALAIN;CH DES PIEDS REDON;83210;SOLLIES TOUCAS;29-févr-96;07-janv-16;ALAIN_BLUZAT@outlook.fr;;BLUZAT@facebook.fr;11;135;0;Montparnasse;0;1;0
2274238;Mme;GASSAB;Marie;;83210;LA FARLEDE;05-août-93;19-mars-16;GASSAB@yahoo.fr;;;114;93;0;Montparnasse;0;1;1
2274473;Mme;HUON;Marie Claude;140 CHEMIN DES FOURCHES;83210;SOLLIES PONT;11-sept-92;24-janv-15;Marie Claude.HUON@free.fr;http://twitter.com/Marie Claude.HUON;;6;150;0;Montparnasse;0;0;0
2274534;Mme;LEFEBVRE;Liselotte;194 HAMEAU DES LAURES;83210;LA FARLEDE;22-sept-91;08-nov-15;LEFEBVRE@yahoo.fr;http://twitter.com/Liselotte.LEFEBVRE;LEFEBVRE@facebook.fr;21;125;0;Montparnasse;0;0;1
2274629;Mlle;KADOUCHE;VANESSA;535 CHEMIN DES FILLOLS;83210;SOLLIES PONT;20-juin-88;18-mai-16;VANESSA.KADOUCHE@icloud.com;http://twitter.com/KADOUCHE;KADOUCHE@facebook.fr;24;34;0;Wagram;0;0;0
2274696;Mr;DEMENEZ;Anne;180 CHEMIN DE PIERRASCAS;83210;LA FARLEDE;23-sept-89;30-mai-16;DEMENEZ@yahoo.fr;;DEMENEZ@facebook.fr;0;73;0;Montparnasse;0;0;0
