card_id,t_amount,t_no_over500,c_balance_limit,c_amount_last_month,time_no_3hour,time_amount_3hour,m_history,m_type,t_time,e_time_lag,time_reject,e_reject,limit,gender,edu_level,mar_stat,imp_lev,occupation,eco_cat,annual_salary,own_hou_flag,vendors_in_30_minutes,merchant_country,is_fraud
4392268302892895,247.23,8,0.1,524.74,0,0,1,6211,10,60,0,1,8067.49,1,4,M,3,Finances,5,64540,0,1,USA,0
4392268302892896,60.41,7,0.11,494.21,0,0,1,5065,12,1440,0,0,18222.24,2,4,C,1,Advertising,3,145778,0,5,Russia,0
4392268302892897,209.61,11,0.094,665.09,2,131.18,1,5942,8,1440,0,0,41595.49,1,3,C,2,Public Relations,1,332764,1,1,USA,0
4392268302892898,263.91,8,0.108,643.72,0,0,1,5311,11,1440,0,0,9581.25,2,6,D,4,Payroll,3,76650,0,1,USA,0
4392268302892899,82.33,9,0.089,511.6,0,0,1,4511,10,1440,0,0,47032.37,2,1,S,5,Public Relations,1,376259,1,1,China,0
4392268302892900,71.56,9,0.093,572.07,0,0,1,6211,11,1440,0,0,9740.37,2,3,C,5,Tech Support,1,77923,1,1,USA,0
4392268302892901,130.18,10,0.095,496.57,0,0,1,4511,13,120,0,0,25120.87,2,6,D,5,Human Resources,1,200967,0,1,Turkey,0
4392268302892902,164.17,11,0.101,703.52,0,0,1,5912,9,1440,0,0,14625.62,2,1,C,2,Advertising,5,117005,0,1,Russia,0
4392268302892903,122.08,7,0.088,505.76,0,0,1,5912,18,1440,0,1,25815.37,1,4,S,3,Customer Relations,3,206523,1,1,China,0
4392268302892904,89.56,8,0.114,754.19,0,0,1,5542,10,1440,0,0,27021.62,1,4,M,5,Human Resources,1,216173,1,1,USA,0
4392268302892905,95.43,17,0.083,639.23,0,0,1,5211,19,1440,0,0,45408.99,1,3,C,3,Customer Service,4,363272,1,1,China,0
4392268302892906,152.75,17,0.094,510.26,0,0,1,5211,13,1440,0,0,19760.37,2,6,C,1,Customer Service,5,158083,1,1,Turkey,0
4392268302892907,222.02,8,0.089,569.17,0,0,1,5311,8,1440,0,0,37099.5,2,2,C,2,Customer Relations,5,296796,0,1,China,0
4392268302892908,75.74,7,0.098,796.91,0,0,1,5542,17,1440,0,0,32260.5,1,2,M,3,Payroll,5,258084,0,4,Russia,0
4392268302892945,208.89,13,0.101,725.56,2,173.99,1,5211,14,1440,0,0,17617.99,2,5,D,1,Customer Service,5,140944,1,3,USA,0
4392268302892946,124.96,8,0.095,675.26,0,0,1,5912,19,120,0,0,19138.24,1,2,S,4,Legal Department,3,153106,1,1,China,0
4392268302892947,89.26,15,0.101,814.52,0,0,1,5912,7,1440,0,0,47113.87,1,5,D,1,Customer Relations,4,376911,1,5,USA,0
4392268302892948,268.38,9,0.107,517.79,0,0,1,5211,16,1440,0,1,7583.37,2,6,M,4,Legal Department,1,60667,1,1,USA,0
4392268302892949,184.97,4,0.11,702.26,0,0,1,5912,15,1440,0,0,42399.49,2,5,M,4,Advertising,5,339196,0,1,Malaysia,0
4392268302892950,117.28,14,0.102,517.35,0,0,1,5211,15,1440,0,0,9239.37,2,6,S,3,Research and Development,2,73915,0,1,China,0
4392268302892951,123.9,11,0.097,782.54,0,0,1,5065,13,1440,0,0,41685.87,1,3,S,5,Quality Assurance,5,333487,0,1,USA,0
4392268302892952,127.1,22,0.096,654.34,0,0,1,5542,6,1440,0,0,30435.24,1,7,M,3,Sales and Marketing,3,243482,1,1,USA,0
4392268302892953,165.91,4,0.091,758.33,0,0,1,5942,10,1440,0,0,46243.24,2,5,D,2,Finances,4,369946,1,1,China,0
4392268302892954,262.91,15,0.09,394.42,0,0,1,5912,11,60,0,0,42714.62,2,3,D,2,Media Relations,1,341717,0,1,USA,0
4392268302892955,121.89,3,0.082,510.49,0,0,1,5542,18,1440,0,0,38913.62,2,1,S,4,Asset Management,1,311309,0,1,China,0
4392268302892956,120.84,14,0.101,686.04,0,0,1,6211,19,1440,0,0,30453.62,1,4,C,2,Tech Support,3,243629,1,1,USA,0
4392268302892957,159.49,12,0.096,761.92,0,0,1,5542,9,1440,0,0,7958.87,2,5,M,1,Finances,3,63671,0,1,USA,0
4392268302892925,153.12,6,0.109,477.66,0,0,1,5912,6,1440,0,0,12096.99,2,1,C,4,Payroll,3,96776,1,1,USA,0
4392268302892926,96.83,10,0.123,483.87,1,129.42,1,5311,12,120,1,0,23243.12,2,5,C,5,Asset Management,4,185945,0,1,USA,0
4392268302892927,231.11,8,0.089,509.13,0,0,1,4511,15,1440,0,1,46730.87,1,2,D,4,Public Relations,5,373847,0,1,China,0
4392268302892928,248.26,4,0.092,595.28,0,0,1,6211,11,1440,0,0,17573.87,1,6,S,2,Media Relations,5,140591,0,1,USA,0
4392268302892929,231.06,8,0.099,524.57,0,0,1,5942,16,120,0,0,6317.74,1,4,S,1,Accounting,5,50542,1,4,USA,0
4392268302892930,109.87,7,0.1,668.48,0,0,1,4511,19,1440,0,0,42780.75,2,5,D,1,Advertising,5,342246,0,4,China,0
4392268302892931,134.05,11,0.093,555.27,0,0,1,5211,10,1440,0,0,5641.12,2,2,S,4,Media Relations,2,45129,0,1,USA,0
4392268302892932,227.85,9,0.09,532.16,0,0,0,4511,15,1440,0,0,8326.5,1,5,D,2,Tech Support,3,66612,1,1,China,0
4392268302892933,34.14,11,0.099,709.4,0,0,1,4511,10,120,0,0,29836.99,1,5,S,5,Tech Support,3,238696,1,1,China,0
4392268302892934,104,12,0.099,607.53,0,0,1,4511,6,1440,0,0,13710.24,1,2,M,5,Payroll,5,109682,1,1,USA,0
4392268302892935,136.72,3,0.098,415.91,0,0,1,4511,6,1440,0,0,29615.62,2,6,S,3,Sales and Marketing,3,236925,0,1,USA,0
4392268302892936,237.62,7,0.108,752.49,0,0,1,4511,11,1440,1,0,37595.25,2,7,C,5,Finances,5,300762,0,1,China,0
4392268302892937,153.71,8,0.101,613.09,0,0,1,5942,6,1440,0,0,10558.87,2,5,D,5,Public Relations,3,84471,1,1,USA,0
4392268302892938,118.11,12,0.099,703.09,0,0,1,5942,12,1440,0,0,27002.87,1,4,S,1,Payroll,3,216023,1,1,China,0
4392268302892939,68.83,11,0.094,697.14,0,0,0,5065,7,1440,0,0,13851.62,1,2,S,3,Quality Assurance,3,110813,0,1,China,0
4392268302892940,161.14,5,0.105,603.56,0,0,1,5942,11,1440,0,0,40852.99,1,4,M,1,Public Relations,3,326824,1,1,China,0
4392268302892941,187.85,11,0.099,622.04,0,0,1,5912,18,1440,0,0,48523.24,1,3,D,3,Legal Department,3,388186,0,1,Nigeria,0
4392268302892942,143.27,10,0.095,395.28,0,0,1,6211,13,120,0,0,38396.74,2,7,M,2,Customer Service,2,307174,0,1,USA,0
4392268302892943,169.86,7,0.088,760.8,0,0,0,5211,19,1440,0,0,33933.99,2,1,S,4,Research and Development,2,271472,0,1,Russia,0
4392268302892944,75.08,10,0.089,782.95,0,0,0,5942,13,120,0,0,37815.24,2,7,S,5,Sales and Marketing,5,302522,1,2,China,0
4392268302892981,235.03,10,0.11,691.72,0,0,1,5065,14,1440,0,0,36582.12,2,2,M,5,Asset Management,4,292657,0,1,USA,0
4392268302892982,221.65,12,0.09,662.97,0,0,1,5942,14,1440,0,0,13460.74,2,3,M,4,Finances,1,107686,0,1,USA,0
4392268302892983,195.61,9,0.108,544.17,0,0,1,5812,18,1440,0,0,9243.12,1,2,C,3,Sales and Marketing,3,73945,0,1,Nigeria,0
4392268302892984,222.61,11,0.097,516,0,0,1,5942,14,1440,0,0,10502.25,1,7,C,4,Finances,4,84018,1,1,China,0
4392268302892985,105.79,11,0.103,859.76,0,0,1,5812,16,1440,0,0,43726.37,1,7,M,3,Customer Service,2,349811,1,1,China,0
4392268302892986,98.92,7,0.081,516.08,0,0,1,6211,16,120,0,0,23712.24,2,4,M,2,Tech Support,3,189698,1,1,China,0
4392268302892987,80.33,9,0.095,631.13,0,0,1,5912,6,1440,0,0,42861.37,2,2,S,3,Quality Assurance,2,342891,1,1,China,0
4392268302892988,123.37,9,0.102,464.41,0,0,1,5542,15,1440,0,0,5057.25,1,3,S,2,Sales and Marketing,2,40458,1,1,USA,0
4392268302892989,83.2,16,0.093,414,0,0,1,5912,13,1440,0,0,26525.12,2,7,D,1,Research and Development,5,212201,1,1,Malaysia,0
4392268302892990,229.89,13,0.101,625.71,0,0,1,4511,17,1440,0,0,19073.37,2,6,M,1,Advertising,5,152587,1,1,USA,0
4392268302892958,74.46,7,0.102,597.83,0,0,1,4511,6,1440,0,0,45839.87,1,3,D,5,Quality Assurance,2,366719,1,1,Nigeria,0
4392268302892959,299.07,3,0.088,660.7,0,0,1,4511,11,1440,0,0,28540.74,1,3,S,3,Customer Relations,3,228326,0,2,USA,0
4392268302892960,210.86,7,0.112,680.59,0,0,1,4511,18,1440,0,0,30258.24,2,7,M,2,Advertising,1,242066,0,1,China,0
4392268302892961,121.87,13,0.11,695.86,0,0,1,5812,10,1440,0,0,20353.37,1,5,M,3,Public Relations,3,162827,0,1,USA,0
4392268302892962,106.64,5,0.11,521.53,0,0,1,5311,6,120,0,0,10983.87,2,5,C,5,Sales and Marketing,4,87871,0,1,Nigeria,0
4392268302892963,97.53,7,0.102,735.77,0,0,1,5912,15,1440,0,0,39162.24,1,6,M,3,Research and Development,2,313298,0,1,USA,0
4392268302892964,119.75,8,0.102,473.08,0,0,1,5542,18,1440,0,0,43824.12,2,3,C,4,Research and Development,2,350593,1,1,USA,0
4392268302892965,38.17,8,0.102,735.89,0,0,1,5065,9,1440,0,0,20533.12,1,5,M,2,Payroll,5,164265,0,1,Malaysia,0
4392268302892966,108.34,8,0.115,720,0,0,1,5912,11,1440,0,0,34566.12,1,1,C,4,Finances,2,276529,0,1,Nigeria,0
4392268302892967,233.79,9,0.108,442.05,0,0,1,5812,19,1440,0,0,23206.62,1,7,D,1,Human Resources,5,185653,0,1,China,0
4392268302892968,195.06,5,0.097,725.17,0,0,1,5942,13,120,0,0,33381.87,2,6,D,2,Finances,2,267055,0,1,China,0
4392268302892969,121.43,15,0.092,427.89,0,0,1,5812,15,1440,0,0,8248.74,1,4,D,5,Asset Management,1,65990,0,1,Malaysia,0
4392268302892970,85.75,4,0.118,474.89,0,0,1,5812,9,1440,1,0,34783.12,2,1,D,5,Tech Support,3,278265,1,1,USA,0
4392268302892971,90.49,8,0.098,651.19,2,168.72,1,5942,16,60,0,0,15063.12,2,2,M,2,Quality Assurance,5,120505,1,1,USA,0
4392268302892972,87.23,14,0.096,471.32,0,0,1,5912,10,1440,0,0,36156,1,2,M,3,Advertising,4,289248,0,1,Russia,0
4392268302892973,249.84,4,0.111,527.5,0,0,1,5942,10,1440,0,0,7537.24,1,4,S,4,Asset Management,1,60298,1,1,USA,0
4392268302892974,119.27,8,0.1,796.62,0,0,1,5812,8,1440,1,0,14807.74,2,7,C,4,Asset Management,4,118462,0,1,China,0
4392268302892975,34.45,12,0.094,689.7,0,0,1,5311,12,1440,0,0,37773.24,2,4,C,3,Sales and Marketing,4,302186,0,5,Russia,0
4392268302892976,211.11,9,0.102,628.42,0,0,1,5912,12,1440,0,0,48876.75,2,3,M,3,Legal Department,1,391014,0,1,China,0
4392268302892977,154.21,9,0.106,599.68,0,0,1,5065,17,1440,0,0,23005.37,2,7,S,1,Advertising,2,184043,1,1,China,0
4392268302892978,112.04,15,0.098,494.32,1,140.81,1,4511,12,60,0,0,36807.75,1,7,C,2,Quality Assurance,3,294462,0,1,China,0
4392268302892979,181.54,4,0.095,647.1,0,0,1,5542,16,1440,0,0,17141.12,2,7,D,5,Human Resources,2,137129,0,1,China,0
4392268302892980,55.82,12,0.1,649.94,0,0,1,6211,13,120,0,0,12690.37,2,4,S,2,Quality Assurance,5,101523,0,1,USA,0
4392268302891012,117.67,11,0.103,709.37,0,0,1,5542,9,1440,0,0,35453.87,2,2,M,2,Customer Service,4,283631,1,1,USA,0
4392268302891013,68.93,7,0.104,554.38,0,0,1,5912,13,1440,0,1,43645.37,2,4,M,4,Research and Development,5,349163,1,1,USA,0
4392268302891014,97.54,11,0.095,572.72,0,0,1,4511,18,1440,0,0,16676.62,1,6,D,2,Tech Support,5,133413,0,1,China,0
4392268302891015,129.46,11,0.112,753.55,0,0,1,5942,6,1440,0,0,33955.74,2,1,D,2,Accounting,4,271646,1,1,China,0
4392268302891016,36.88,8,0.091,765.84,2,142.08,1,5942,12,120,0,0,35969.62,2,2,M,4,Public Relations,5,287757,1,1,Russia,0
4392268302891017,292.47,17,0.109,592.27,2,125.67,1,5812,11,1440,0,0,7872.49,1,2,S,1,Human Resources,5,62980,1,1,USA,0
4392268302891018,55.08,5,0.112,685.49,0,0,1,5542,18,1440,0,0,37819.12,2,4,M,1,Human Resources,4,302553,1,1,USA,0
4392268302891019,85.26,3,0.084,533.37,0,0,1,4511,19,60,0,0,17123.74,2,3,D,4,Payroll,3,136990,1,1,USA,0
4392268302891020,125.51,10,0.08,749.34,0,0,1,5065,12,1440,0,0,22515.87,2,3,M,5,Payroll,4,180127,1,2,USA,0
4392268302891021,110.44,8,0.101,799.57,0,0,1,4511,12,1440,0,0,11708.49,2,1,D,4,Research and Development,2,93668,1,3,USA,0
4392268302891022,143.34,9,0.126,456.03,0,0,1,6211,8,1440,0,0,47988.12,2,4,S,2,Finances,4,383905,1,1,China,0
4392268302891023,188.12,10,0.121,544.68,0,0,1,5542,7,1440,0,0,45237.37,2,6,M,5,Payroll,3,361899,1,1,Russia,0
4392268302891024,267.96,8,0.1,466.38,0,0,1,5311,18,1440,0,0,10626.99,2,4,D,3,Asset Management,5,85016,0,4,China,0
4392268302891025,162.64,8,0.08,667.98,0,0,1,5542,12,1440,0,0,35160.75,1,3,M,2,Payroll,1,281286,1,1,Malaysia,0
4392268302891026,252.63,15,0.104,615.67,0,0,1,5065,8,1440,0,0,20266.12,1,1,S,5,Human Resources,5,162129,0,1,China,0
4392268302891027,116.85,8,0.091,446.28,0,0,1,5311,14,1440,0,0,28538.49,1,3,M,1,Quality Assurance,4,228308,0,1,USA,0
4392268302891028,83.87,5,0.11,613.79,0,0,1,5542,8,1440,0,0,23692.5,2,2,C,3,Asset Management,1,189540,0,1,USA,0
4392268302891029,131.45,11,0.105,678.27,0,0,1,4511,15,1440,0,0,16370.25,2,2,M,2,Tech Support,2,130962,1,1,Turkey,0
4392268302891030,73,12,0.098,637.44,0,0,1,6211,7,1440,0,0,44445.12,2,4,S,5,Public Relations,2,355561,0,1,Turkey,0
4392268302891031,188.01,5,0.095,626.76,1,74.78,1,5542,17,1440,0,0,31311,2,3,S,4,Tech Support,2,250488,1,1,USA,0
4392268302891032,180.06,7,0.103,787.45,0,0,1,5812,11,1440,0,0,19068.12,2,5,M,1,Legal Department,5,152545,0,1,Nigeria,0
4392268302891000,95.31,9,0.105,751.24,0,0,1,5942,10,1440,1,0,10425.75,1,4,C,3,Quality Assurance,5,83406,1,1,China,0
4392268302891001,256.6,8,0.101,448.06,0,0,1,5942,9,1440,0,0,26823.75,2,6,M,2,Customer Service,2,214590,0,2,USA,0
4392268302891002,50.44,7,0.098,489.82,0,0,1,5812,7,1440,0,0,35048.62,1,5,D,3,Sales and Marketing,2,280389,1,1,China,0
4392268302891003,254,8,0.084,713.31,0,0,1,4511,13,1440,0,0,13651.99,1,6,C,3,Media Relations,3,109216,1,1,China,0
4392268302891004,71.7,10,0.088,657.77,1,92.22,1,6211,13,60,0,0,46293.37,1,2,S,4,Payroll,2,370347,0,1,Turkey,0
4392268302891005,220.7,10,0.084,525.95,0,0,1,5211,10,1440,0,0,40800.62,2,4,M,2,Customer Service,1,326405,1,1,USA,0
4392268302891006,276.6,4,0.102,672.08,0,0,1,5542,11,1440,0,0,27890.87,1,1,S,4,Human Resources,5,223127,0,1,China,0
4392268302891007,187.59,10,0.088,456.5,0,0,1,5942,12,1440,0,0,18499.74,1,6,D,2,Customer Service,1,147998,1,1,China,0
4392268302891008,253.96,6,0.108,510.67,1,88.89,1,5211,12,1440,0,0,11055,2,7,S,4,Human Resources,2,88440,0,1,China,0
4392268302891009,88.96,14,0.095,726.83,0,0,1,5311,14,1440,0,0,11462.25,2,5,M,3,Advertising,4,91698,1,1,China,0
4392268302891010,196.81,9,0.118,688.74,2,180.59,1,4511,18,1440,0,0,12836.12,2,6,S,3,Advertising,4,102689,1,5,USA,0
4392268302891011,234.39,6,0.108,810.24,1,103.62,1,5211,10,1440,0,1,35540.74,1,2,M,5,Payroll,4,284326,1,1,China,0
4392268302891048,102.49,10,0.106,788.94,0,0,1,5065,11,1440,0,0,47101.74,2,6,M,4,Human Resources,3,376814,0,1,USA,0
4392268302891049,115.39,7,0.104,514.15,0,0,1,5211,15,120,0,0,35078.74,1,3,D,3,Research and Development,1,280630,0,1,Turkey,0
4392268302891050,166.74,4,0.096,549.66,0,0,1,5942,6,1440,1,0,8034.87,2,3,S,4,Finances,3,64279,0,1,USA,0
4392268302891051,186.78,12,0.112,672.71,0,0,1,5812,7,1440,0,0,26466.99,2,4,D,5,Advertising,1,211736,0,1,USA,0
4392268302891052,255.5,9,0.108,683.94,0,0,1,5942,10,1440,0,0,27646.74,2,2,C,5,Advertising,4,221174,0,1,China,0
4392268302891053,97.51,12,0.106,446.53,0,0,1,5065,14,1440,0,0,46653.37,2,6,M,5,Public Relations,2,373227,1,1,China,0
4392268302891054,246.74,9,0.117,441.97,1,89.51,1,6211,8,1440,0,0,7565.74,1,3,S,5,Human Resources,5,60526,0,1,China,0
4392268302891055,174.2,6,0.121,509.08,2,171.28,1,5542,11,1440,0,0,49843.37,1,5,C,1,Finances,3,398747,1,1,USA,0
4392268302891056,252.61,10,0.106,464.62,0,0,1,6211,8,1440,0,1,18290.62,2,3,M,1,Human Resources,2,146325,0,1,Nigeria,0
4392268302891057,175.42,10,0.105,714.18,0,0,1,5942,13,1440,0,0,12342.87,2,1,D,1,Quality Assurance,4,98743,0,1,China,0
4392268302891058,153.93,10,0.102,636.41,0,0,1,5311,11,1440,0,0,5448.99,2,3,D,5,Customer Service,5,43592,1,1,China,0
4392268302891059,89.72,12,0.09,715.18,0,0,1,5211,8,120,0,0,3880.12,2,1,S,3,Advertising,3,31041,1,1,Turkey,0
4392268302891060,94.13,10,0.094,500.71,0,0,1,5812,12,1440,0,0,10571.74,1,1,C,4,Customer Service,1,84574,1,1,Turkey,0
4392268302891061,257.03,8,0.087,519.3,0,0,1,5211,11,1440,0,0,6416.62,2,6,S,2,Finances,1,51333,1,1,USA,0
4392268302891062,71.25,8,0.103,714.91,0,0,1,5211,13,1440,0,0,39694.62,1,5,S,1,Legal Department,1,317557,1,1,USA,0
4392268302891063,204.39,15,0.108,744.27,0,0,1,5065,18,120,0,0,34788.99,2,1,D,3,Media Relations,2,278312,1,1,China,0
4392268302891064,131.42,11,0.092,569.3,0,0,1,5311,6,1440,0,0,9651.49,2,7,C,3,Advertising,1,77212,0,1,USA,0
4392268302891065,263.58,6,0.1,522.1,0,0,1,5065,6,1440,0,0,37490.12,1,3,D,2,Tech Support,4,299921,1,1,China,0
4392268302891033,95.67,10,0.098,622.55,0,0,1,5542,16,1440,0,0,29214.99,2,5,C,4,Accounting,3,233720,1,4,USA,0
4392268302891034,75.33,6,0.091,659.89,0,0,1,6211,14,1440,0,0,6866.12,1,6,S,1,Asset Management,4,54929,1,2,China,0
4392268302891035,214.48,10,0.094,737.51,0,0,1,5542,14,1440,0,0,40152.87,2,6,D,2,Public Relations,2,321223,0,1,China,0
4392268302891036,106.91,10,0.093,544.91,0,0,1,5812,6,1440,0,0,32414.37,1,1,C,3,Quality Assurance,4,259315,0,5,China,0
4392268302891037,110.59,8,0.073,704.03,2,144.69,1,6211,6,1440,0,0,29244.75,1,5,S,5,Quality Assurance,5,233958,1,2,China,0
4392268302891038,115.91,13,0.097,637.31,0,0,1,5812,6,1440,0,0,9092.37,1,7,C,2,Tech Support,3,72739,1,1,Turkey,0
4392268302891039,48.56,8,0.095,629.13,0,0,1,5542,12,1440,0,0,19194.62,2,1,S,4,Human Resources,4,153557,1,1,Russia,0
4392268302891040,134.91,9,0.092,505.71,0,0,1,5812,13,1440,0,0,21009.49,1,3,C,5,Finances,3,168076,0,1,USA,0
4392268302891041,87.99,6,0.102,555.77,0,0,1,5311,8,120,0,0,22251.99,1,4,C,3,Legal Department,3,178016,0,1,China,0
4392268302891042,257.4,4,0.08,546.83,0,0,1,5065,19,1440,0,0,25379.87,2,7,C,3,Accounting,2,203039,0,1,China,0
4392268302891043,31.28,6,0.103,542.95,0,0,1,5812,6,1440,0,0,45450.12,2,5,S,5,Quality Assurance,2,363601,0,1,China,0
4392268302891044,114.26,12,0.093,630.66,0,0,1,4511,16,1440,0,0,41895.37,1,7,S,2,Sales and Marketing,5,335163,0,1,China,0
4392268302891045,104.29,11,0.092,741.9,0,0,1,6211,6,1440,0,0,21791.12,2,1,M,4,Payroll,2,174329,0,1,USA,0
4392268302891046,63.76,7,0.087,470.95,0,0,1,5311,12,1440,0,0,21337.74,2,7,D,1,Advertising,3,170702,1,1,Nigeria,0
4392268302891047,63.96,11,0.088,630.19,0,0,1,6211,16,1440,0,0,8848.87,2,7,D,5,Quality Assurance,1,70791,1,1,USA,0
4392268302891084,191.13,7,0.094,413.16,0,0,1,6211,14,1440,0,0,13093.74,2,2,D,2,Customer Service,3,104750,1,1,China,0
4392268302891085,219.78,6,0.099,669.02,0,0,1,5211,15,1440,0,0,49906.24,2,2,M,3,Research and Development,4,399250,1,1,China,0
4392268302891086,104.99,6,0.104,670.58,0,0,1,5942,16,120,0,0,15891.99,2,4,S,2,Customer Service,3,127136,1,1,USA,0
4392268302891087,170.08,8,0.094,485.46,0,0,1,4511,17,1440,0,0,7847.74,1,3,S,3,Advertising,5,62782,0,4,China,0
4392268302891088,125.6,8,0.122,654.69,0,0,1,5542,10,1440,0,0,33383.25,1,3,S,5,Tech Support,3,267066,1,1,USA,0
4392268302891089,150.43,15,0.092,477.53,0,0,1,5912,9,1440,0,0,11690.49,2,2,S,4,Customer Relations,4,93524,0,1,USA,0
4392268302891090,248.89,6,0.095,650.58,0,0,1,5912,9,120,0,1,18746.49,1,4,D,5,Quality Assurance,4,149972,1,1,USA,0
4392268302891091,101.32,7,0.102,722.06,0,0,1,4511,16,1440,0,0,27681.12,1,2,S,5,Finances,1,221449,1,2,China,0
4392268302891092,268.13,10,0.107,720.77,2,185.91,1,5211,9,1440,0,0,13833,1,2,C,4,Media Relations,2,110664,1,1,USA,0
4392268302891093,88.77,12,0.112,518.23,0,0,1,5311,8,60,0,0,25629.12,2,7,D,4,Advertising,1,205033,1,1,China,0
4392268302891094,312.85,4,0.119,663.07,0,0,1,5912,16,60,0,0,40879.99,2,2,M,1,Payroll,5,327040,1,1,Turkey,0
4392268302891095,282.61,6,0.114,384.1,0,0,1,5065,19,1440,0,0,45691.5,2,1,C,1,Accounting,5,365532,1,1,China,0
4392268302891096,98.24,9,0.1,486.05,0,0,0,5812,18,1440,0,0,34563.75,2,7,S,5,Customer Relations,4,276510,0,1,Nigeria,0
4392268302891097,189.65,6,0.11,452.11,0,0,1,5542,18,1440,0,0,11907.99,2,4,C,2,Research and Development,2,95264,1,4,Russia,0
4392268302891098,244.56,6,0.107,745.69,0,0,1,4511,14,1440,0,0,11520.24,1,6,D,5,Quality Assurance,1,92162,0,1,USA,0
4392268302891066,228.68,4,0.104,687.02,2,207.97,1,5065,10,1440,0,0,43254.24,2,1,M,2,Accounting,3,346034,0,1,China,0
4392268302891067,257.19,11,0.112,807.09,0,0,1,5812,16,1440,0,0,46987.74,2,7,C,2,Media Relations,5,375902,0,1,USA,0
4392268302891068,111.46,9,0.099,469.4,0,0,1,5942,6,1440,0,0,12488.62,1,5,C,1,Payroll,1,99909,0,1,USA,0
4392268302891069,128.87,14,0.1,782.11,0,0,1,5812,18,1440,0,0,8570.49,1,7,D,4,Legal Department,1,68564,0,1,China,0
4392268302891070,258.03,8,0.096,538.14,0,0,1,5065,14,1440,0,0,48474.62,2,3,C,5,Media Relations,2,387797,0,1,USA,0
4392268302891071,158.75,9,0.113,521.15,0,0,0,5912,6,1440,0,0,32800.37,1,1,S,4,Customer Relations,2,262403,1,5,Nigeria,0
4392268302891072,88.86,8,0.09,680.97,0,0,1,4511,17,1440,0,0,8385.62,1,7,S,1,Public Relations,1,67085,1,1,USA,0
4392268302891073,105.24,13,0.11,502.85,0,0,1,6211,17,1440,0,0,18460.24,2,3,C,2,Asset Management,1,147682,0,1,China,0
4392268302891074,226,7,0.122,696.38,0,0,1,5912,19,60,0,0,30716.49,2,4,S,2,Advertising,1,245732,1,1,China,0
4392268302891075,200.94,6,0.112,651.93,0,0,1,5942,18,1440,0,0,37771.5,1,7,D,3,Customer Relations,2,302172,0,1,USA,0
4392268302891076,194.04,6,0.086,659.4,0,0,1,5912,11,1440,0,0,20871.75,1,7,C,5,Media Relations,3,166974,0,1,Russia,0
4392268302891077,262.99,6,0.085,774.18,0,0,1,5065,12,1440,0,0,49547.12,2,2,S,3,Tech Support,4,396377,1,1,China,0
4392268302891078,138.88,5,0.098,797.08,0,0,1,5065,16,1440,0,0,10303.87,2,6,M,5,Tech Support,4,82431,1,1,USA,0
4392268302891079,111.17,6,0.114,794.19,0,0,1,5065,6,120,0,0,16839.37,2,5,S,5,Media Relations,5,134715,1,3,China,0
4392268302891080,121.03,9,0.098,489.72,0,0,1,5942,19,1440,0,0,45268.74,2,2,C,2,Advertising,5,362150,0,1,China,0
4392268302891081,175.68,13,0.083,432.54,0,0,1,5311,6,60,0,0,6388.99,1,4,C,1,Public Relations,2,51112,0,1,China,0
4392268302891082,216.41,19,0.103,640.21,0,0,1,5912,9,1440,0,0,4972.5,2,3,D,5,Accounting,2,39780,0,2,Malaysia,0
4392268302891083,168.81,5,0.101,754.12,0,0,1,5211,18,1440,0,0,42025.12,1,2,D,4,Media Relations,5,336201,1,2,China,0
4392268302891120,81.67,13,0.121,652.37,0,0,1,4511,15,1440,0,0,20563.24,1,6,S,2,Human Resources,3,164506,1,1,China,0
4392268302891121,108.43,10,0.089,733.48,0,0,1,5812,19,1440,0,0,48741.87,1,1,C,1,Customer Relations,2,389935,1,1,China,0
4392268302891122,181.08,11,0.102,439.44,0,0,1,5311,7,1440,0,0,39049.99,1,6,D,3,Tech Support,5,312400,1,5,USA,0
4392268302891123,137.36,5,0.108,473.4,0,0,1,5311,11,60,0,0,40720.5,1,3,D,4,Tech Support,5,325764,1,3,USA,0
4392268302891124,98.07,8,0.091,427.3,0,0,1,5912,7,1440,0,0,20751.24,2,7,S,1,Media Relations,3,166010,0,2,China,0
4392268302891125,100.3,13,0.1,567.33,0,0,1,5942,13,120,0,0,3820.62,2,4,S,1,Customer Service,3,30565,1,5,Turkey,0
4392268302891126,196.37,4,0.09,523.93,0,0,1,6211,9,1440,0,0,3952.99,2,7,S,2,Payroll,3,31624,0,5,USA,0
4392268302891127,251.95,4,0.12,667.63,0,0,1,4511,18,1440,0,0,22078.74,1,3,C,4,Customer Service,1,176630,1,1,China,0
4392268302891128,127.4,12,0.09,663.92,0,0,1,5942,12,1440,1,1,20136.37,1,6,C,1,Accounting,1,161091,1,1,China,0
4392268302891129,116.43,10,0.096,516.34,0,0,1,5211,11,1440,0,0,14912.62,2,1,M,1,Payroll,3,119301,0,1,USA,0
4392268302891130,121.04,12,0.094,712.74,0,0,1,5065,14,120,0,0,40949.74,2,1,M,3,Quality Assurance,5,327598,1,1,China,0
4392268302891131,85.93,11,0.087,555.58,0,0,1,6211,9,1440,0,0,31987.87,2,7,M,4,Sales and Marketing,2,255903,1,1,USA,0
4392268302891099,135.31,10,0.084,568.38,0,0,1,4511,18,1440,0,0,12239.37,2,4,C,3,Asset Management,1,97915,1,2,China,0
